"np","dist","gamma","dir.hor","dir.ver","id"
12058852,5952.95013229574,0.000499279999999999,90,0,"var1"
12124388,5952.95288828157,0.001818045,90,0,"var1"
12189924,5952.95433189269,0.001185845,90,0,"var1"
12255460,5952.95567576308,0.000748844999999999,90,0,"var1"
12320996,5952.95641069208,0,90,0,"var1"
12386532,5952.95800653758,0.001185845,90,0,"var1"
12452068,2856.34092825066,0.0051005,90,0,"var1"
12517604,2856.34123458662,0.001026045,90,0,"var1"
12583140,2856.34210983206,0.000171125,90,0,"var1"
12648676,2856.34333517521,0.000182405,90,0,"var1"
12714212,2856.35038088814,0.001026045,90,0,"var1"
12779748,6114.5482178899,4.51249999999998e-05,90,0,"var1"
12845284,6114.55238827018,4.51249999999998e-05,90,0,"var1"
12910820,6114.55672219177,0.002499245,90,0,"var1"
12976356,6114.56121965432,0.0075645,90,0,"var1"
13041892,6114.56588065747,0.006260805,90,0,"var1"
13107428,6114.57070520086,0.000182405,90,0,"var1"
13172964,6114.57569328408,4.51249999999998e-05,90,0,"var1"
13238500,6114.58084490675,0,90,0,"var1"
13304036,6114.58616006844,0.000456019999999999,90,0,"var1"
13369572,6114.59163876873,0.006260805,90,0,"var1"
13435108,4653.04924677354,0.00172872,90,0,"var1"
13500644,4653.05883724887,5.94049999999996e-05,90,0,"var1"
14811364,6,7.44199999999995e-05,90,0,"var1"
14876900,2,0.000748844999999999,90,0,"var1"
11337957,5945.38334156004,0.00430592,90,0,"var1"
11403493,5945.38079840977,0.005294205,90,0,"var1"
11469029,5945.37777084851,0.00199712,90,0,"var1"
11534565,5945.37491148368,0.00443682,90,0,"var1"
11600101,5945.37222031553,0.00143648,90,0,"var1"
11665637,5945.35613635547,0.00199712,90,0,"var1"
11927781,5952.94979632786,0.00342792,90,0,"var1"
11993317,5952.94960734591,0.00199712,90,0,"var1"
12058853,5952.94969133789,0.002865245,90,0,"var1"
12124389,5952.95150241457,0.00013122,90,0,"var1"
12189925,5952.95263105628,0.00430592,90,0,"var1"
12255461,5952.95372295131,0.00342792,90,0,"var1"
12320997,5952.95433189269,0.000972405000000001,90,0,"var1"
12386533,5952.95567576308,0.00430592,90,0,"var1"
12452069,2856.34210983206,0.010527005,90,0,"var1"
12517605,2856.34057815237,7.19999999999975e-07,90,0,"var1"
12583141,2856.34092825066,0.00032768,90,0,"var1"
12648677,2856.3416284471,0.00199712,90,0,"var1"
12714213,2856.34683615275,7.19999999999975e-07,90,0,"var1"
12779749,6114.54226896016,0.00143648,90,0,"var1"
12845285,6114.54619402785,0.00143648,90,0,"var1"
12910821,6114.55028263735,0.00658952,90,0,"var1"
12976357,6114.55453478833,0.013961205,90,0,"var1"
13041893,6114.55895048044,0.012168,90,0,"var1"
13107429,6114.56352971334,0.00199712,90,0,"var1"
13172965,6114.56827248666,0.00143648,90,0,"var1"
13238501,6114.57317880001,0.000972405000000001,90,0,"var1"
13304037,6114.57824865301,0.002760245,90,0,"var1"
13369573,6114.58348204524,0.012168,90,0,"var1"
13435109,4653.04013983329,0.005294205,90,0,"var1"
13500645,4653.04924677354,0.0015125,90,0,"var1"
14811365,7.5,0.001584845,90,0,"var1"
14876901,3.5,0.00342792,90,0,"var1"
14942437,1.5,0.000972405000000001,90,0,"var1"
11337958,5945.38840010471,0.00290322,90,0,"var1"
11403494,5945.38565511941,0.003723845,90,0,"var1"
11469030,5945.38237526398,0.00108578,90,0,"var1"
11534566,5945.3792636046,0.00301088,90,0,"var1"
11600102,5945.37632014153,0.0006845,90,0,"var1"
11665638,5945.35809166274,0.00108578,90,0,"var1"
11927782,5952.95036327365,0.00219122,90,0,"var1"
11993318,5952.94979632786,0.00108578,90,0,"var1"
12058854,5952.94962834391,0.001746405,90,0,"var1"
12124390,5952.95049451109,0.00053792,90,0,"var1"
12189926,5952.95130818318,0.00290322,90,0,"var1"
12255462,5952.95214810264,0.00219122,90,0,"var1"
12320998,5952.95263105628,0.000378125000000001,90,0,"var1"
12386534,5952.95372295131,0.00290322,90,0,"var1"
12452070,2856.3440791333,0.008256125,90,0,"var1"
12517606,2856.34070943924,0.00015842,90,0,"var1"
12583142,2856.34053439009,4.05000000000001e-05,90,0,"var1"
12648678,2856.34070943924,0.00108578,90,0,"var1"
12714214,2856.3440791333,0.00015842,90,0,"var1"
12779750,6114.5366880002,0.0006845,90,0,"var1"
12845286,6114.5403677546,0.0006845,90,0,"var1"
12910822,6114.54421105126,0.00482162,90,0,"var1"
12976358,6114.5482178899,0.011325125,90,0,"var1"
13041894,6114.55238827018,0.00971618,90,0,"var1"
13107430,6114.55672219177,0.00108578,90,0,"var1"
13172966,6114.56121965432,0.0006845,90,0,"var1"
13238502,6114.56588065747,0.000378125000000001,90,0,"var1"
13304038,6114.57070520086,0.001664645,90,0,"var1"
13369574,6114.57569328408,0.00971618,90,0,"var1"
13435110,4653.03151643096,0.003723845,90,0,"var1"
13500646,4653.04013983329,0.00073728,90,0,"var1"
14811366,9,0.000788044999999999,90,0,"var1"
14876902,5,0.00219122,90,0,"var1"
14942438,3,0.000378125000000001,90,0,"var1"
15007974,1.5,0.00013778,90,0,"var1"
11337959,5945.39198271229,0.000768319999999999,90,0,"var1"
11403495,5945.38910317059,0.001215245,90,0,"var1"
11469031,5945.38565511941,4.608e-05,90,0,"var1"
11534567,5945.38237526398,0.00082418,90,0,"var1"
11600103,5945.3792636046,0,90,0,"var1"
11665639,5945.35960544857,4.608e-05,90,0,"var1"
11927783,5952.95095121738,0.00042632,90,0,"var1"
11993319,5952.95013229574,4.608e-05,90,0,"var1"
12058855,5952.94979632786,0.000244205,90,0,"var1"
12124391,5952.95003255528,0.00243602,90,0,"var1"
12189927,5952.95063624753,0.000768319999999999,90,0,"var1"
12255463,5952.95130818318,0.00042632,90,0,"var1"
12320999,5952.95170714494,4.51249999999998e-05,90,0,"var1"
12386535,5952.95263105628,0.000768319999999999,90,0,"var1"
12452071,2856.34582962215,0.004186125,90,0,"var1"
12517607,2856.34123458662,0.00150152,90,0,"var1"
12583143,2856.34070943924,0.000392,90,0,"var1"
12648679,2856.34053439009,4.608e-05,90,0,"var1"
12714215,2856.34267874144,0.00150152,90,0,"var1"
12779751,6114.53317178838,0,90,0,"var1"
12845287,6114.5366880002,0,90,0,"var1"
12910823,6114.5403677546,0.00187272,90,0,"var1"
12976359,6114.54421105126,0.006441125,90,0,"var1"
13041895,6114.5482178899,0.00524288,90,0,"var1"
13107431,6114.55238827018,4.608e-05,90,0,"var1"
13172967,6114.55672219177,0,90,0,"var1"
13238503,6114.56121965432,4.51249999999998e-05,90,0,"var1"
13304039,6114.56588065747,0.000214245,90,0,"var1"
13369575,6114.57070520086,0.00524288,90,0,"var1"
13435111,4653.02603612959,0.001215245,90,0,"var1"
13500647,4653.0343371718,9.79999999999978e-07,90,0,"var1"
14811367,10,3.64499999999995e-06,90,0,"var1"
14876903,6,0.00042632,90,0,"var1"
14942439,4,4.51249999999998e-05,90,0,"var1"
15007975,2.5,0.00143648,90,0,"var1"
15073511,1,0.0006845,90,0,"var1"
11337960,5945.39573351511,0.001185845,90,0,"var1"
11403496,5945.39271941725,0.00172872,90,0,"var1"
11469032,5945.38910317059,0.000182405,90,0,"var1"
11534568,5945.38565511941,0.001255005,90,0,"var1"
11600104,5945.38237526398,4.51249999999998e-05,90,0,"var1"
11665640,5945.36128743238,0.000182405,90,0,"var1"
11927784,5952.95170714494,0.000748844999999999,90,0,"var1"
11993320,5952.95063624753,0.000182405,90,0,"var1"
12058856,5952.95013229574,0.000499279999999999,90,0,"var1"
12124392,5952.94973858338,0.001818045,90,0,"var1"
12189928,5952.95013229574,0.001185845,90,0,"var1"
12255464,5952.95063624753,0.000748844999999999,90,0,"var1"
12321000,5952.95095121738,0,90,0,"var1"
12386536,5952.95170714494,0.001185845,90,0,"var1"
12452072,2856.34793020736,0.0051005,90,0,"var1"
12517608,2856.34210983206,0.001026045,90,0,"var1"
12583144,2856.34123458662,0.000171125,90,0,"var1"
12648680,2856.34070943924,0.000182405,90,0,"var1"
12714216,2856.3416284471,0.001026045,90,0,"var1"
12779752,6114.52981911942,4.51249999999998e-05,90,0,"var1"
12845288,6114.53317178838,4.51249999999998e-05,90,0,"var1"
12910824,6114.5366880002,0.002499245,90,0,"var1"
12976360,6114.5403677546,0.0075645,90,0,"var1"
13041896,6114.54421105126,0.006260805,90,0,"var1"
13107432,6114.5482178899,0.000182405,90,0,"var1"
13172968,6114.55238827018,4.51249999999998e-05,90,0,"var1"
13238504,6114.55672219177,0,90,0,"var1"
13304040,6114.56121965432,0.000456019999999999,90,0,"var1"
13369576,6114.56588065747,0.006260805,90,0,"var1"
13435112,4653.02077073591,0.00172872,90,0,"var1"
13500648,4653.02874941686,5.94049999999996e-05,90,0,"var1"
14811368,11,7.44199999999995e-05,90,0,"var1"
14876904,7,0.000748844999999999,90,0,"var1"
14942440,5,0,90,0,"var1"
15007976,3.5,0.000972405000000001,90,0,"var1"
15073512,2,0.000378125000000001,90,0,"var1"
15139048,1,4.51249999999998e-05,90,0,"var1"
11337961,5945.39965251283,0.001185845,90,0,"var1"
11403497,5945.39650385907,0.00172872,90,0,"var1"
11469033,5945.39271941725,0.000182405,90,0,"var1"
11534569,5945.38910317059,0.001255005,90,0,"var1"
11600105,5945.38565511941,4.51249999999998e-05,90,0,"var1"
11665641,5945.36313761402,0.000182405,90,0,"var1"
11927785,5952.95263105628,0.000748844999999999,90,0,"var1"
11993321,5952.95130818318,0.000182405,90,0,"var1"
12058857,5952.95063624753,0.000499279999999999,90,0,"var1"
12124393,5952.94961259541,0.001818045,90,0,"var1"
12189929,5952.94979632786,0.001185845,90,0,"var1"
12255465,5952.95013229574,0.000748844999999999,90,0,"var1"
12321001,5952.95036327365,0,90,0,"var1"
12386537,5952.95095121738,0.001185845,90,0,"var1"
12452073,2856.35038088814,0.0051005,90,0,"var1"
12517609,2856.34333517521,0.001026045,90,0,"var1"
12583145,2856.34210983206,0.000171125,90,0,"var1"
12648681,2856.34123458662,0.000182405,90,0,"var1"
12714217,2856.34092825066,0.001026045,90,0,"var1"
12779753,6114.52662999357,4.51249999999998e-05,90,0,"var1"
12845289,6114.52981911942,4.51249999999998e-05,90,0,"var1"
12910825,6114.53317178838,0.002499245,90,0,"var1"
12976361,6114.5366880002,0.0075645,90,0,"var1"
13041897,6114.5403677546,0.006260805,90,0,"var1"
13107433,6114.54421105126,0.000182405,90,0,"var1"
13172969,6114.5482178899,4.51249999999998e-05,90,0,"var1"
13238505,6114.55238827018,0,90,0,"var1"
13304041,6114.55672219177,0.000456019999999999,90,0,"var1"
13369577,6114.56121965432,0.006260805,90,0,"var1"
13435113,4653.01572025067,0.00172872,90,0,"var1"
13500649,4653.02337656924,5.94049999999996e-05,90,0,"var1"
14811369,12,7.44199999999995e-05,90,0,"var1"
14876905,8,0.000748844999999999,90,0,"var1"
14942441,6,0,90,0,"var1"
15007977,4.5,0.000972405000000001,90,0,"var1"
15073513,3,0.000378125000000001,90,0,"var1"
15139049,2,4.51249999999998e-05,90,0,"var1"
15204585,1,0,90,0,"var1"
11337962,5945.40373970512,0.00225792,90,0,"var1"
11403498,5945.40045649573,0.002987645,90,0,"var1"
11469034,5945.39650385907,0.00070688,90,0,"var1"
11534570,5945.39271941725,0.00235298,90,0,"var1"
11600106,5945.38910317059,0.000392,90,0,"var1"
11665642,5945.36515599333,0.00070688,90,0,"var1"
11927786,5952.95372295131,0.00163592,90,0,"var1"
11993322,5952.95214810264,0.00070688,90,0,"var1"
12058858,5952.95130818318,0.001255005,90,0,"var1"
12124394,5952.9496545914,0.00087362,90,0,"var1"
12189930,5952.94962834391,0.00225792,90,0,"var1"
12255466,5952.94979632786,0.00163592,90,0,"var1"
12321002,5952.94994331381,0.000171125,90,0,"var1"
12386538,5952.95036327365,0.00225792,90,0,"var1"
12452074,2856.35318166361,0.007140125,90,0,"var1"
12517610,2856.34491061563,0.00035912,90,0,"var1"
12583146,2856.34333517521,0,90,0,"var1"
12648682,2856.34210983206,0.00070688,90,0,"var1"
12714218,2856.34057815237,0.00035912,90,0,"var1"
12779754,6114.5236044111,0.000392,90,0,"var1"
12845290,6114.52662999357,0.000392,90,0,"var1"
12910826,6114.52981911942,0.00397832,90,0,"var1"
12976362,6114.53317178838,0.010011125,90,0,"var1"
13041898,6114.5366880002,0.00850208,90,0,"var1"
13107434,6114.5403677546,0.00070688,90,0,"var1"
13172970,6114.54421105126,0.000392,90,0,"var1"
13238506,6114.5482178899,0.000171125,90,0,"var1"
13304042,6114.55238827018,0.001185845,90,0,"var1"
13369578,6114.55672219177,0.00850208,90,0,"var1"
13435114,4653.01088467455,0.002987645,90,0,"var1"
13500650,4653.01821862969,0.000432179999999999,90,0,"var1"
14811370,13,0.000471244999999999,90,0,"var1"
14876906,9,0.00163592,90,0,"var1"
14942442,7,0.000171125,90,0,"var1"
15007978,5.5,0.00032768,90,0,"var1"
15073514,4,4.05000000000001e-05,90,0,"var1"
15139050,3,0.000392,90,0,"var1"
15204586,2,0.000171125,90,0,"var1"
15270122,1,0.000171125,90,0,"var1"
11337963,5945.40799509164,0.00043808,90,0,"var1"
11403499,5945.4045773269,0.000788044999999999,90,0,"var1"
11469035,5945.40045649573,0,90,0,"var1"
11534571,5945.39650385907,0.0004805,90,0,"var1"
11600107,5945.39271941725,4.608e-05,90,0,"var1"
11665643,5945.36734257015,0,90,0,"var1"
11927787,5952.95498282995,0.00019208,90,0,"var1"
11993323,5952.95315600584,0,90,0,"var1"
12058859,5952.95214810264,7.81249999999998e-05,90,0,"var1"
12124395,5952.94986457134,0.00315218,90,0,"var1"
12189931,5952.94962834391,0.00043808,90,0,"var1"
12255467,5952.94962834391,0.00019208,90,0,"var1"
12321003,5952.94969133789,0.000182405,90,0,"var1"
12386539,5952.94994331381,0.00043808,90,0,"var1"
12452075,2856.35633253273,0.003353805,90,0,"var1"
12517611,2856.34683615275,0.00207368,90,0,"var1"
12583147,2856.34491061563,0.00070688,90,0,"var1"
12648683,2856.34333517521,0,90,0,"var1"
12714219,2856.34057815237,0.00207368,90,0,"var1"
12779755,6114.52074237225,4.608e-05,90,0,"var1"
12845291,6114.5236044111,4.608e-05,90,0,"var1"
12910827,6114.52662999357,0.00133128,90,0,"var1"
12976363,6114.52981911942,0.005397605,90,0,"var1"
13041899,6114.53317178838,0.00430592,90,0,"var1"
13107435,6114.5366880002,0,90,0,"var1"
13172971,6114.5403677546,4.608e-05,90,0,"var1"
13238507,6114.54421105126,0.000182405,90,0,"var1"
13304043,6114.5482178899,6.1605e-05,90,0,"var1"
13369579,6114.55238827018,0.00430592,90,0,"var1"
13435115,4653.00626400823,0.000788044999999999,90,0,"var1"
13500651,4653.01327559892,3.36200000000001e-05,90,0,"var1"
14811371,14,2.38050000000001e-05,90,0,"var1"
14876907,10,0.00019208,90,0,"var1"
14942443,8,0.000182405,90,0,"var1"
15007979,6.5,0.00199712,90,0,"var1"
15073515,5,0.00108578,90,0,"var1"
15139051,4,4.608e-05,90,0,"var1"
15204587,3,0.000182405,90,0,"var1"
15270123,2,0.000182405,90,0,"var1"
15335659,1,0.00070688,90,0,"var1"
1900780,48.7,0.00036992,90,0,"var1"
1966316,49.15,0.000521645,90,0,"var1"
2031852,50,0.001275125,90,0,"var1"
2097388,51,0.00346112,90,0,"var1"
2162924,52,3.87199999999998e-05,90,0,"var1"
2228460,53,0.001058,90,0,"var1"
2293996,54,0.00154568,90,0,"var1"
2359532,55,3.87199999999998e-05,90,0,"var1"
2425068,56,0.00036992,90,0,"var1"
2490604,57,3.87199999999998e-05,90,0,"var1"
2556140,57.8,0,90,0,"var1"
2621676,59.3,0.00438048,90,0,"var1"
2687212,60,1.25e-07,90,0,"var1"
2752748,61,0.000297679999999999,90,0,"var1"
2818284,62,0.000903124999999999,90,0,"var1"
2883820,63,0,90,0,"var1"
2949356,65,0.000688205000000001,90,0,"var1"
3014892,66,3.87199999999998e-05,90,0,"var1"
3080428,67,0.001058,90,0,"var1"
3145964,68,0,90,0,"var1"
3211500,67.68,3.87199999999998e-05,90,0,"var1"
3277036,68.18,0.00253472,90,0,"var1"
3342572,75.5,0.000528125000000001,90,0,"var1"
3408108,83,0.00163592,90,0,"var1"
3473644,1488.70080771798,3.87199999999998e-05,90,0,"var1"
3539180,1488.7267630093,0.000162,90,0,"var1"
3604716,1488.75314773812,0,90,0,"var1"
3670252,1488.77658663083,0,90,0,"var1"
3735788,1488.8279198417,0,90,0,"var1"
3801324,1488.85591475473,0.001058,90,0,"var1"
3866860,1488.88076248575,0.00036992,90,0,"var1"
3932396,1488.90593890284,0.000162,90,0,"var1"
3997932,1488.89871210239,0.001058,90,0,"var1"
4063468,1488.96471915897,0.00154568,90,0,"var1"
4129004,1488.99097542603,0.000666125000000001,90,0,"var1"
4194540,1489.03289920007,0.00036992,90,0,"var1"
4260076,1489.08940208443,0.00362952,90,0,"var1"
4325612,1489.09335080114,0,90,0,"var1"
4391148,1489.13521713112,0.001071845,90,0,"var1"
4456684,1489.16761141926,0.001058,90,0,"var1"
4522220,1489.2107800443,0.00154568,90,0,"var1"
4587756,1489.28010961677,0.001058,90,0,"var1"
4653292,1489.32301563501,0.00036992,90,0,"var1"
4718828,1489.71966654809,0.002835045,90,0,"var1"
4784364,1489.7690038728,0.002835045,90,0,"var1"
4849900,1489.81649453889,0.000920205,90,0,"var1"
4915436,1489.83414342005,0.00282752,90,0,"var1"
4980972,4544.67020727575,0.00036992,90,0,"var1"
5046508,4544.70354290572,0.000162,90,0,"var1"
5112044,4544.73885860341,0.002132045,90,0,"var1"
5177580,4544.7729707214,0.001058,90,0,"var1"
5243116,4544.8021181235,0.002318805,90,0,"var1"
5308652,4544.82896189723,0.002835045,90,0,"var1"
5374188,4544.84271376907,0.02113568,90,0,"var1"
5439724,4545.04569343366,0.00036992,90,0,"var1"
5505260,7560.98932034686,0.00036992,90,0,"var1"
5570796,7561.01411864832,0.00036992,90,0,"var1"
5636332,4529.59392886384,0.000114005,90,0,"var1"
5701868,4529.59955850406,0.003042,90,0,"var1"
5767404,4529.60540890707,0.01458632,90,0,"var1"
5832940,4529.61148007201,0.00677448,90,0,"var1"
5898476,4529.617771998,0.004541045,90,0,"var1"
5964012,4529.62428468412,0.000666125000000001,90,0,"var1"
6029548,4529.63586289231,0,90,0,"var1"
6095084,4529.64660877647,0.009453125,90,0,"var1"
6160620,4529.66093327085,0.006739605,90,0,"var1"
6226156,4529.66959064347,0.00282752,90,0,"var1"
6291692,4529.67605468649,0.01877922,90,0,"var1"
6357228,4529.68099543447,0.01101128,90,0,"var1"
6422764,4529.69283289719,0.00362952,90,0,"var1"
6488300,4529.70155312689,0.000666125000000001,90,0,"var1"
6553836,4529.71049410447,4.05000000000001e-05,90,0,"var1"
6619372,4529.88609132726,0.00557568,90,0,"var1"
6684908,4529.89626375706,0.00036992,90,0,"var1"
6750444,4529.92032853782,0.00557568,90,0,"var1"
6815980,4529.92496631017,0.00557568,90,0,"var1"
6881516,4529.93271128834,0.004541045,90,0,"var1"
6947052,4529.9340541337,0.00282752,90,0,"var1"
7012588,3008.48836741975,0.00557568,90,0,"var1"
7078124,3008.49775584094,0.00154568,90,0,"var1"
7143660,3008.50456155545,0.00282752,90,0,"var1"
7209196,3008.52760987829,0.02113568,90,0,"var1"
7274732,3008.55452782561,4.05000000000001e-05,90,0,"var1"
7340268,3008.56199818119,3.87199999999998e-05,90,0,"var1"
7405804,3008.57412355088,0.000666125000000001,90,0,"var1"
7471340,3008.58568423769,0.000162,90,0,"var1"
7536876,3008.59349520668,0.00036992,90,0,"var1"
7602412,3008.60536742524,0.001352,90,0,"var1"
7667948,3008.62148780799,0.005050125,90,0,"var1"
7733484,3008.6379404807,0.000666125000000001,90,0,"var1"
7799020,3008.65897359604,0.000162,90,0,"var1"
7864556,3008.83983611623,0.0001445,90,0,"var1"
7930092,3008.86128907598,3.87199999999998e-05,90,0,"var1"
7995628,1563.89113025816,0.001058,90,0,"var1"
8061164,1564.01822297573,0.002132045,90,0,"var1"
8126700,1564.11370587312,2.04800000000001e-05,90,0,"var1"
8192236,1564.14343488702,4.05000000000001e-05,90,0,"var1"
8257772,1564.17995285074,0.00036992,90,0,"var1"
8323308,1564.20480912832,0.00154568,90,0,"var1"
8388844,1564.23645428054,0.001058,90,0,"var1"
8454380,1564.30332333603,4.05000000000001e-05,90,0,"var1"
8519916,1564.74652416938,0.00154568,90,0,"var1"
8585452,1564.81404064513,0.002132045,90,0,"var1"
8650988,1564.85715239448,0.002132045,90,0,"var1"
8716524,1564.99002389796,0.00557568,90,0,"var1"
8782060,1565.27114181542,0.01877922,90,0,"var1"
11731180,6610.10632006021,0.008026445,90,0,"var1"
11796716,6610.12326379017,0.004541045,90,0,"var1"
11862252,6610.12751862625,0.004541045,90,0,"var1"
11927788,3317.58573256214,0.00282752,90,0,"var1"
11993324,3317.59963571554,0.00154568,90,0,"var1"
12058860,3317.60928122946,0.002318805,90,0,"var1"
12124396,3317.64813616512,0.00028322,90,0,"var1"
12189932,3317.66202963772,0.00362952,90,0,"var1"
12255468,3317.67348346697,0.00282752,90,0,"var1"
12321004,3317.67932339759,0.000666125000000001,90,0,"var1"
12386540,3317.69122928881,0.00362952,90,0,"var1"
12452076,6319.47923586271,0.009453125,90,0,"var1"
12517612,6319.49598959442,3.87199999999998e-05,90,0,"var1"
12583148,6319.50113240753,0.000162,90,0,"var1"
12648684,6319.50643345665,0.00154568,90,0,"var1"
12714220,6319.52623323141,3.87199999999998e-05,90,0,"var1"
12779756,3057.05654020327,0.001058,90,0,"var1"
12845292,3057.07469486756,0.001058,90,0,"var1"
12910828,3057.09317653217,0.00574592,90,0,"var1"
12976364,3057.11198519118,0.012720125,90,0,"var1"
13041900,3057.13112083855,0.01101128,90,0,"var1"
13107436,3057.15058346814,0.00154568,90,0,"var1"
13172972,3057.1703730737,0.001058,90,0,"var1"
13238508,3057.19048964888,0.000666125000000001,90,0,"var1"
13304044,3057.21093318724,0.002224445,90,0,"var1"
13369580,3057.2317036822,0.01101128,90,0,"var1"
13435116,4544.79902499549,0.004541045,90,0,"var1"
13500652,4544.81874529666,0.00112338,90,0,"var1"
1900781,47.7,0.008128125,90,0,"var1"
1966317,48.15,0.002312,90,0,"var1"
2031853,49,0.00124002,90,0,"var1"
2097389,50,0.000146205,90,0,"var1"
2162925,51,0.004186125,90,0,"var1"
2228461,52,0.010701845,90,0,"var1"
2293997,53,0.012152405,90,0,"var1"
2359533,54,0.004186125,90,0,"var1"
2425069,55,0.008128125,90,0,"var1"
2490605,56,0.004186125,90,0,"var1"
2556141,56.8,0.005030045,90,0,"var1"
2621677,58.3,2.24449999999999e-05,90,0,"var1"
2687213,59,0.00508032,90,0,"var1"
2752749,60,0.002880405,90,0,"var1"
2818285,61,0.00167042,90,0,"var1"
2883821,62,0.005030045,90,0,"var1"
2949357,64,0.00943938,90,0,"var1"
3014893,65,0.004186125,90,0,"var1"
3080429,66,0.010701845,90,0,"var1"
3145965,67,0.005030045,90,0,"var1"
3211501,66.68,0.004186125,90,0,"var1"
3277037,67.18,0.000423405,90,0,"var1"
3342573,74.5,0.00881792,90,0,"var1"
3408109,82,0.000928805000000001,90,0,"var1"
3473645,1488.66896753447,0.004186125,90,0,"var1"
3539181,1488.69438599739,0.006997445,90,0,"var1"
3604717,1488.72023392582,0.005030045,90,0,"var1"
3670253,1488.74320314155,0.005030045,90,0,"var1"
3735789,1488.79352997659,0.005030045,90,0,"var1"
3801325,1488.82098819843,0.010701845,90,0,"var1"
3866861,1488.84536634942,0.008128125,90,0,"var1"
3932397,1488.87007320993,0.006997445,90,0,"var1"
3997933,1488.86298056609,0.010701845,90,0,"var1"
4063469,1488.92778028357,0.012152405,90,0,"var1"
4129005,1488.95356707325,0.00935712000000001,90,0,"var1"
4194541,1488.99475314729,0.008128125,90,0,"var1"
4260077,1489.0502837044,0.017205125,90,0,"var1"
4325613,1489.05416536812,0.005030045,90,0,"var1"
4391149,1489.09532767387,0.01074578,90,0,"var1"
4456685,1489.12718560241,0.010701845,90,0,"var1"
4522221,1489.16965030857,0.012152405,90,0,"var1"
4587757,1489.23787384694,0.010701845,90,0,"var1"
4653293,1489.28010961677,0.008128125,90,0,"var1"
4718829,1489.67099887866,0.000312500000000001,90,0,"var1"
4784365,1489.71966654809,0.000312500000000001,90,0,"var1"
4849901,1489.76652110327,0.00164738,90,0,"var1"
4915437,1489.78393564307,0.015400125,90,0,"var1"
4980973,4544.65953542175,0.008128125,90,0,"var1"
5046509,4544.69221101934,0.006997445,90,0,"var1"
5112045,4544.72686669945,0.01371168,90,0,"var1"
5177581,4544.76037381508,0.010701845,90,0,"var1"
5243117,4544.78902622551,0.01417928,90,0,"var1"
5308653,4544.81543001471,0.000312500000000001,90,0,"var1"
5374189,4544.82896189723,0.046787405,90,0,"var1"
5439725,4545.02902690399,0.008128125,90,0,"var1"
5505261,7560.98131874423,0.008128125,90,0,"var1"
5570797,7561.00572029933,0.008128125,90,0,"var1"
5636333,4529.58851998724,0.00362952,90,0,"var1"
5701869,4529.59392886384,0.000248645,90,0,"var1"
5767405,4529.59955850406,0.036747605,90,0,"var1"
5832941,4529.60540890707,0.023479445,90,0,"var1"
5898477,4529.61148007201,0.01912968,90,0,"var1"
5964013,4529.617771998,0.00935712000000001,90,0,"var1"
6029549,4529.62897491618,0.005030045,90,0,"var1"
6095085,4529.6393896645,0.02827442,90,0,"var1"
6160621,4529.65329472358,0.02341448,90,0,"var1"
6226157,4529.66170926706,0.015400125,90,0,"var1"
6291693,4529.66799670795,0.043247405,90,0,"var1"
6357229,4529.67280500481,0.030925845,90,0,"var1"
6422765,4529.68433341664,0.017205125,90,0,"var1"
6488301,4529.69283289719,0.00935712000000001,90,0,"var1"
6553837,4529.70155312689,0.005973245,90,0,"var1"
6619373,4529.87357443893,0.021197405,90,0,"var1"
6684909,4529.88357029186,0.008128125,90,0,"var1"
6750445,4529.90722674319,0.021197405,90,0,"var1"
6815981,4529.91178726475,0.021197405,90,0,"var1"
6881517,4529.91940422787,0.01912968,90,0,"var1"
6947053,4529.92072500173,0.015400125,90,0,"var1"
7012589,3008.47523787383,0.021197405,90,0,"var1"
7078125,3008.4843936607,0.012152405,90,0,"var1"
7143661,3008.49103320917,0.015400125,90,0,"var1"
7209197,3008.51353319209,0.046787405,90,0,"var1"
7274733,3008.53983634918,0.005973245,90,0,"var1"
7340269,3008.54714054807,0.004186125,90,0,"var1"
7405805,3008.55900006963,0.00935712000000001,90,0,"var1"
7471341,3008.57031152672,0.006997445,90,0,"var1"
7536877,3008.57795634415,0.008128125,90,0,"var1"
7602413,3008.5895793378,0.011597645,90,0,"var1"
7667949,3008.60536742524,0.02016032,90,0,"var1"
7733485,3008.62148780799,0.00935712000000001,90,0,"var1"
7799021,3008.64210556855,0.006997445,90,0,"var1"
7864557,3008.81974524895,0.003469445,90,0,"var1"
7930093,3008.84084938037,0.004186125,90,0,"var1"
7995629,1563.86735604403,0.010701845,90,0,"var1"
8061165,1563.99128571746,0.01371168,90,0,"var1"
8126701,1564.08461564589,0.004408605,90,0,"var1"
8192237,1564.11370587312,0.005973245,90,0,"var1"
8257773,1564.149457341,0.008128125,90,0,"var1"
8323309,1564.17380265115,0.012152405,90,0,"var1"
8388845,1564.20480912832,0.010701845,90,0,"var1"
8454381,1564.27036902198,0.005973245,90,0,"var1"
8519917,1564.70594199043,0.012152405,90,0,"var1"
8585453,1564.77241853253,0.01371168,90,0,"var1"
8650989,1564.81487959444,0.01371168,90,0,"var1"
8716525,1564.94580573902,0.021197405,90,0,"var1"
8782061,1565.22306633916,0.043247405,90,0,"var1"
11731181,6610.10488286684,0.0257645,90,0,"var1"
11796717,6610.12061633523,0.01912968,90,0,"var1"
